id,eventID,eventDate,geodeticDatum,countryCode,locationID,eventRemarks,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters
MDIBL-habs_Thomas_Island_E_2013-06-17T17:57:00UTC,Thomas_Island_E_2013-06-17T17:57:00UTC,2013-06-17T17:57:00Z,EPSG:4326 WGS84,US,Thomas_Island_E,"Dominant Species: 1-C, 2-A, 3-C|NA",44.433387,-68.340555,0.5,1,150
MDIBL-habs_Hadley_Point_2013-06-17T18:18:00UTC,Hadley_Point_2013-06-17T18:18:00UTC,2013-06-17T18:17:59Z,EPSG:4326 WGS84,US,Hadley_Point,"Dominant species: 1-A, 2-C, 3-P.|NA",44.4448815,-68.31912539,0.5,1,150
MDIBL-habs_Raccoon_Cove_2013-06-18T12:51:00UTC,Raccoon_Cove_2013-06-18T12:51:00UTC,2013-06-18T12:51:00Z,EPSG:4326 WGS84,US,Raccoon_Cove,"Dominant Species: 1-C, 2-P. 3-P|NA",44.46789417,-68.28379317,0.5,1,300
MDIBL-habs_MDIBL_Dock_22G_2013-06-18T13:10:00UTC,MDIBL_Dock_22G_2013-06-18T13:10:00UTC,2013-06-18T13:09:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"dominant species: Stephanopysis-common, chaetoceros-present, Dinophysis-present|Secchi disk hit bottom.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Berry_Cove_2013-06-18T13:20:00UTC,Berry_Cove_2013-06-18T13:20:00UTC,2013-06-18T13:20:00Z,EPSG:4326 WGS84,US,Berry_Cove,"Dominant species: 1-c, 2-C, 3-C|NA",44.46006397,-68.32131699,0.5,1,250
MDIBL-habs_Lamoine_Beach_2013-06-18T13:33:00UTC,Lamoine_Beach_2013-06-18T13:33:00UTC,2013-06-18T13:32:59Z,EPSG:4326 WGS84,US,Lamoine_Beach,Dominant species: 1-C|NA,44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_Skillings_River_2013-06-18T14:06:00UTC,Skillings_River_2013-06-18T14:06:00UTC,2013-06-18T14:06:00Z,EPSG:4326 WGS84,US,Skillings_River,"Dominant Species: 1-C, 2-P, 3-P|NA",44.47337562,-68.25557322,0.5,1,700
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-06-19T15:00:00UTC,Bar_Harbor_Town_Pier_22D_2013-06-19T15:00:00UTC,2013-06-19T15:00:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Dominant species: all dominant species were present (1-10%).|transparency depth-hit bottom,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-06-21T16:30:00UTC,Bass_Harbor_21B_2013-06-21T16:30:00UTC,2013-06-21T16:30:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-P. 2-P. 3-P. Pseudo-nitzschia was often found in small, single cells.|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-06-25T17:31:00UTC,MDIBL_Dock_22G_2013-06-25T17:31:00UTC,2013-06-25T17:30:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Alerts sent for Alexandrium, Pseudo-nitzschia, and Dinophysis. ///Dominant Species: All present|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-06-26T18:15:00UTC,Bar_Harbor_Town_Pier_22D_2013-06-26T18:15:00UTC,2013-06-26T18:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-P, 2-P, 3-R.|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-06-27T15:40:00UTC,Bass_Harbor_21B_2013-06-27T15:40:00UTC,2013-06-27T15:40:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominate Species:  1-P,2-P,3-P.|Transparency:  Hit bottom at 4.35",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-07-02T13:25:00UTC,MDIBL_Dock_22G_2013-07-02T13:25:00UTC,2013-07-02T13:25:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-C, 2-P.3-P.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-07-03T13:24:00UTC,Bar_Harbor_Town_Pier_22D_2013-07-03T13:24:00UTC,2013-07-03T13:23:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-C,2-P,3-P|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-07-05T14:06:00UTC,Bass_Harbor_21B_2013-07-05T14:06:00UTC,2013-07-05T14:06:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-P, 2-P, 3-P.|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Jordan_River_2013-07-08T17:21:00UTC,Jordan_River_2013-07-08T17:21:00UTC,2013-07-08T17:21:00Z,EPSG:4326 WGS84,US,Jordan_River,"Dominant species:1-A (bloom), 2-P, 3-C.|NA",44.4687784,-68.35578705,0.5,1,750
MDIBL-habs_Thomas_Island_W_2013-07-08T17:41:00UTC,Thomas_Island_W_2013-07-08T17:41:00UTC,2013-07-08T17:41:00Z,EPSG:4326 WGS84,US,Thomas_Island_W,"Dominant species: 1-C, 2-P,3-P.|No wind",44.4318243,-68.34424557,0.5,1,500
MDIBL-habs_Thomas_Island_E_2013-07-08T17:55:00UTC,Thomas_Island_E_2013-07-08T17:55:00UTC,2013-07-08T17:55:00Z,EPSG:4326 WGS84,US,Thomas_Island_E,"NA|No wind",44.433387,-68.340555,0.5,1,150
MDIBL-habs_Hadley_Point_2013-07-08T18:12:00UTC,Hadley_Point_2013-07-08T18:12:00UTC,2013-07-08T18:11:59Z,EPSG:4326 WGS84,US,Hadley_Point,"Dominant Species: 1-C, 2-P, 3-C.|No wind",44.4448815,-68.31912539,0.5,1,150
MDIBL-habs_Lamoine_Beach_2013-07-09T17:36:00UTC,Lamoine_Beach_2013-07-09T17:36:00UTC,2013-07-09T17:35:59Z,EPSG:4326 WGS84,US,Lamoine_Beach,"NA|No wind",44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_MDIBL_Dock_22G_2013-07-09T19:36:00UTC,MDIBL_Dock_22G_2013-07-09T19:36:00UTC,2013-07-09T19:36:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-A, 2-C, 3-C.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-07-10T17:23:00UTC,Bar_Harbor_Town_Pier_22D_2013-07-10T17:23:00UTC,2013-07-10T17:23:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-C,2-P,3-P.|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-07-12T17:12:00UTC,Bass_Harbor_21B_2013-07-12T17:12:00UTC,2013-07-12T17:12:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-C,2-P,3-P.|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-07-16T19:24:00UTC,MDIBL_Dock_22G_2013-07-16T19:24:00UTC,2013-07-16T19:23:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-07-17T13:30:00UTC,Bar_Harbor_Town_Pier_22D_2013-07-17T13:30:00UTC,2013-07-17T13:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-C, 2-P,3-P.|Transparency: hit bottom at 3.79",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-07-18T14:03:00UTC,Bass_Harbor_21B_2013-07-18T14:03:00UTC,2013-07-18T14:03:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant species: 1-C,2-P,3-P.|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Lamoine_Beach_2013-07-19T12:05:00UTC,Lamoine_Beach_2013-07-19T12:05:00UTC,2013-07-19T12:04:59Z,EPSG:4326 WGS84,US,Lamoine_Beach,"Dominant Species: 1-A, 2-C, 3-P|No wind",44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_MDIBL_Dock_22G_2013-07-23T14:39:00UTC,MDIBL_Dock_22G_2013-07-23T14:39:00UTC,2013-07-23T14:39:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant species: 1-A,2-C,3-P.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-07-24T17:25:00UTC,Bar_Harbor_Town_Pier_22D_2013-07-24T17:25:00UTC,2013-07-24T17:24:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Pseudonitzchia- Abundant    Skeletonemia-Abundant    Ditylum-Common|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Lamoine_Beach_2013-07-25T17:10:00UTC,Lamoine_Beach_2013-07-25T17:10:00UTC,2013-07-25T17:10:00Z,EPSG:4326 WGS84,US,Lamoine_Beach,"NA|NA",44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_Bass_Harbor_21B_2013-07-26T18:40:00UTC,Bass_Harbor_21B_2013-07-26T18:40:00UTC,2013-07-26T18:40:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-A, 2-C, 3-P.|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-07-29T19:50:00UTC,MDIBL_Dock_22G_2013-07-29T19:50:00UTC,2013-07-29T19:50:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-A, 2-C, 3-C.  Positive ASP for Pseudo-nitzschia.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-07-31T13:29:00UTC,Bar_Harbor_Town_Pier_22D_2013-07-31T13:29:00UTC,2013-07-31T13:29:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Dominant Species 1-A  2-A  3-P|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-08-01T13:45:00UTC,Bass_Harbor_21B_2013-08-01T13:45:00UTC,2013-08-01T13:45:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species:  1-A, 2-C, 3-P|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Lamoine_Beach_2013-08-02T13:28:00UTC,Lamoine_Beach_2013-08-02T13:28:00UTC,2013-08-02T13:27:59Z,EPSG:4326 WGS84,US,Lamoine_Beach,"Dominant Species: 1-A, 2-C,3-P|NA",44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_MDIBL_Dock_22G_2013-08-06T15:15:00UTC,MDIBL_Dock_22G_2013-08-06T15:15:00UTC,2013-08-06T15:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-08-07T17:40:00UTC,Bar_Harbor_Town_Pier_22D_2013-08-07T17:40:00UTC,2013-08-07T17:39:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Dominant Species: 1-A 2-A 3-P-------ASP is Positive|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-08-08T17:40:00UTC,Bass_Harbor_21B_2013-08-08T17:40:00UTC,2013-08-08T17:39:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-A, 2-A, 3-C.//// Positive ASP test|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Lamoine_Beach_2013-08-12T18:15:00UTC,Lamoine_Beach_2013-08-12T18:15:00UTC,2013-08-12T18:15:00Z,EPSG:4326 WGS84,US,Lamoine_Beach,"Dominant Species: 1-A, 2-A. /// Not e-mailed to DMR as not a normal count|NA",44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_MDIBL_Dock_22G_2013-08-13T20:09:00UTC,MDIBL_Dock_22G_2013-08-13T20:09:00UTC,2013-08-13T20:08:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-A, 2-C, 3-P.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-08-14T19:32:00UTC,Bar_Harbor_Town_Pier_22D_2013-08-14T19:32:00UTC,2013-08-14T19:32:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant species: 1-C, 2-C, 3-C.|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Lamoine_Beach_2013-08-16T12:20:00UTC,Lamoine_Beach_2013-08-16T12:20:00UTC,2013-08-16T12:20:00Z,EPSG:4326 WGS84,US,Lamoine_Beach,"NA|NA",44.45056128,-68.29989721,0.5,1,100
MDIBL-habs_MDIBL_Dock_22G_2013-08-20T13:10:00UTC,MDIBL_Dock_22G_2013-08-20T13:10:00UTC,2013-08-20T13:09:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-08-21T14:30:00UTC,Bar_Harbor_Town_Pier_22D_2013-08-21T14:30:00UTC,2013-08-21T14:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-08-22T15:20:00UTC,Bass_Harbor_21B_2013-08-22T15:20:00UTC,2013-08-22T15:20:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species:1-, 2-, 3|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-08-26T19:20:00UTC,MDIBL_Dock_22G_2013-08-26T19:20:00UTC,2013-08-26T19:20:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-08-29T12:00:00UTC,Bar_Harbor_Town_Pier_22D_2013-08-29T12:00:00UTC,2013-08-29T12:00:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-08-30T11:10:00UTC,Bass_Harbor_21B_2013-08-30T11:10:00UTC,2013-08-30T11:10:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bass_Harbor_21B_2013-09-03T12:55:00UTC,Bass_Harbor_21B_2013-09-03T12:55:00UTC,2013-09-03T12:54:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-. 3,|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-09-05T15:00:00UTC,MDIBL_Dock_22G_2013-09-05T15:00:00UTC,2013-09-05T15:00:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-09-06T17:30:00UTC,Bar_Harbor_Town_Pier_22D_2013-09-06T17:30:00UTC,2013-09-06T17:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2013-09-09T18:40:00UTC,MDIBL_Dock_22G_2013-09-09T18:40:00UTC,2013-09-09T18:40:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-09-10T15:45:00UTC,Bar_Harbor_Town_Pier_22D_2013-09-10T15:45:00UTC,2013-09-10T15:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-09-13T11:00:00UTC,Bass_Harbor_21B_2013-09-13T11:00:00UTC,2013-09-13T10:59:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"dominant species: 1-,2-,3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-09-17T12:00:00UTC,Bar_Harbor_Town_Pier_22D_2013-09-17T12:00:00UTC,2013-09-17T12:00:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2013-09-17T14:00:00UTC,MDIBL_Dock_22G_2013-09-17T14:00:00UTC,2013-09-17T13:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-09-20T15:15:00UTC,Bass_Harbor_21B_2013-09-20T15:15:00UTC,2013-09-20T15:15:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-09-24T17:00:00UTC,MDIBL_Dock_22G_2013-09-24T17:00:00UTC,2013-09-24T16:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-09-25T18:15:00UTC,Bar_Harbor_Town_Pier_22D_2013-09-25T18:15:00UTC,2013-09-25T18:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-09-27T11:15:00UTC,Bass_Harbor_21B_2013-09-27T11:15:00UTC,2013-09-27T11:15:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"dominant species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-10-01T12:50:00UTC,Bar_Harbor_Town_Pier_22D_2013-10-01T12:50:00UTC,2013-10-01T12:49:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2013-10-01T14:15:00UTC,MDIBL_Dock_22G_2013-10-01T14:15:00UTC,2013-10-01T14:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species : 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-10-02T13:00:00UTC,Bass_Harbor_21B_2013-10-02T13:00:00UTC,2013-10-02T13:00:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2013-10-08T15:40:00UTC,MDIBL_Dock_22G_2013-10-08T15:40:00UTC,2013-10-08T15:40:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-10-11T10:00:00UTC,Bass_Harbor_21B_2013-10-11T10:00:00UTC,2013-10-11T10:00:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-10-11T11:00:00UTC,Bar_Harbor_Town_Pier_22D_2013-10-11T11:00:00UTC,2013-10-11T10:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2013-10-15T12:30:00UTC,MDIBL_Dock_22G_2013-10-15T12:30:00UTC,2013-10-15T12:29:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-10-18T12:15:00UTC,Bass_Harbor_21B_2013-10-18T12:15:00UTC,2013-10-18T12:15:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-10-18T13:15:00UTC,Bar_Harbor_Town_Pier_22D_2013-10-18T13:15:00UTC,2013-10-18T13:14:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2013-10-22T16:10:00UTC,MDIBL_Dock_22G_2013-10-22T16:10:00UTC,2013-10-22T16:09:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Dominant Species: 1-, 2-, 3-|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2013-10-24T17:30:00UTC,Bass_Harbor_21B_2013-10-24T17:30:00UTC,2013-10-24T17:30:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"Dominant Species: 1-, 2-, 3-|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2013-10-24T18:30:00UTC,Bar_Harbor_Town_Pier_22D_2013-10-24T18:30:00UTC,2013-10-24T18:29:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Dominant Species: 1-, 2-, 3-|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-03-24T15:40:00UTC,Bar_Harbor_Town_Pier_22D_2014-03-24T15:40:00UTC,2014-03-24T15:40:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|The sample was freezing on 20 micron filter therefore we used 30ml of backwash. We are multiplying by 2.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-04-02T17:30:00UTC,Bar_Harbor_Town_Pier_22D_2014-04-02T17:30:00UTC,2014-04-02T17:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,nutrients sample collected|Barge was in at the dock,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-04-07T13:10:00UTC,Bar_Harbor_Town_Pier_22D_2014-04-07T13:10:00UTC,2014-04-07T13:09:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|The Secchi Disk hit bottom",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-04-09T11:23:00UTC,Bar_Harbor_Town_Pier_22D_2014-04-09T11:23:00UTC,2014-04-09T11:23:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-04-14T15:45:00UTC,Bar_Harbor_Town_Pier_22D_2014-04-14T15:45:00UTC,2014-04-14T15:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Alexandium was outside target cell count.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-04-22T17:15:00UTC,Bar_Harbor_Town_Pier_22D_2014-04-22T17:15:00UTC,2014-04-22T17:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Waterville HS was with us for YELP.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-04-28T15:45:00UTC,Bar_Harbor_Town_Pier_22D_2014-04-28T15:45:00UTC,2014-04-28T15:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2014-05-02T17:45:00UTC,MDIBL_Dock_22G_2014-05-02T17:45:00UTC,2014-05-02T17:44:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2014-05-05T20:00:00UTC,MDIBL_Dock_22G_2014-05-05T20:00:00UTC,2014-05-05T19:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Added another drop of sulfuric acid to DO Sample 1 to clear sample.|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-05-08T13:26:00UTC,Bar_Harbor_Town_Pier_22D_2014-05-08T13:26:00UTC,2014-05-08T13:25:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Secci disk hit bottom of harbor.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2014-05-12T13:57:00UTC,MDIBL_Dock_22G_2014-05-12T13:57:00UTC,2014-05-12T13:57:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Secchi Disk hit bottom and was still visible",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-05-13T14:32:00UTC,Bar_Harbor_Town_Pier_22D_2014-05-13T14:32:00UTC,2014-05-13T14:32:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Used oceanographic secchi disk instead of phytoplankton secchi disk and hit bottom.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2014-05-19T18:15:00UTC,MDIBL_Dock_22G_2014-05-19T18:15:00UTC,2014-05-19T18:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-05-21T18:03:00UTC,Bar_Harbor_Town_Pier_22D_2014-05-21T18:03:00UTC,2014-05-21T18:02:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2014-05-27T14:47:00UTC,MDIBL_Dock_22G_2014-05-27T14:47:00UTC,2014-05-27T14:46:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2014-05-28T14:37:00UTC,Bar_Harbor_Town_Pier_22D_2014-05-28T14:37:00UTC,2014-05-28T14:37:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Large yacht, Lady Gayle Marie, docked at dock. Work on pier involving cement. Bit of an oil sheen on surface of water.",44.402771,-68.202588,0.5,1,5
