id,eventID,site,locationID,geodeticDatum,decimalLatitude,decimalLongitude,countryCode,coordinateUncertaintyInMeters,eventDate,date_emailed_to_DMR,BOD_date,air_temp,water_temp,weather,rainfall_mm,wind_direction,wind_speed_knots,water_surface,water_current,tide_stage,tide_height,monitor_names,eventRemarks,salinity_ppt,DO1_ppm,DO2_ppm,DOavg_ppm,DO1_day5_ppm,DO2_day5_ppm,DO2_day5_avg,bod,transparency_depth_mean,sampling_method,minimumDepthInMeters,maximumDepthInMeters,Alexandrium,Ceratium,Chaetoceros_spp,Chaetoceros_socialis,Coscinodiscus,Dictyocha,Ditylum,Dinophysis_spp,Eucampia,Gonyaulax,Guinardia,Gymnodinium,Gyrosigma,Licmophora,Leptocylindrus,Melosira,Navicula,Nitzschia,Phaeocystis,Pleurosigma,Prorocentrum_spp,Prorocentrum_lima,Protoperidinium,Pseudo_nitzschia_small,Pseudo_nitzschia_large,Pseudo_nitzchia_spp,Rhizosolenia,Thalassionema,Thalassiosira,Other_phytoplankton,total_phytoplankton,too_numerous_to_count_grid_num
MDIBL-habs_22D_2015-05-27T14:25:00UTC,22D_2015-05-27T14:25:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-05-27T14:25:00UTC,2015-05-27,NA,13,9,Partly Cloudy,6.604,135,NA,Ripple,Low,Out,NA,Phippen S,"NA|NA",31,8.7,8.3,8.5,NA,NA,NA,NA,4,Filter,0.5,NA,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,NA
MDIBL-habs_22G_2015-06-01T15:00:00UTC,22G_2015-06-01T15:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-06-01T15:00:00UTC,2015-06-01,NA,8.5,10,Drizzle,15.239999999999998,35,NA,Waves,High,In,NA,Allen AM,"NA|Light rain and very choppy. Waves 1-2 feet. Windy and raw out.",NA,9.4,10,9.7,NA,NA,NA,NA,4.5,Filter,0.5,NA,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,200
MDIBL-habs_22D_2015-06-04T13:45:00UTC,22D_2015-06-04T13:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-06-04T13:45:00UTC,2015-06-04,NA,19,9.5,Partly Cloudy,19.304,315,NA,Calm,Low,NA,NA,Phippen S|Farrell A|Mayhew|McDonnell,"NA|Secchi disk hit bottom; construction on Town Pier and on Whale Watch dock 3; Lulu passed by dock.",31,9,8.8,8.9,NA,NA,NA,NA,4.5,Filter,0.5,NA,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,142
MDIBL-habs_22G_2015-06-08T16:45:00UTC,22G_2015-06-08T16:45:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-06-08T16:45:00UTC,2015-06-08,NA,14.5,11,Overcast,0.254,270,NA,Ripple,Low,In,NA,Allen AM,"NA|Hit bottom with secchi disk and could still see it.",32,10,10,10,NA,NA,NA,NA,3.72,Filter,0.5,NA,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,NA
MDIBL-habs_22D_2015-06-11T13:32:00UTC,22D_2015-06-11T13:32:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-06-11T13:32:00UTC,2015-06-11,NA,23.5,10,Partly Cloudy,4.064,225,NA,Ripple,Low,NA,NA,Farrell A|Phippen S|McDonnell,"NA|Secchi disk hit bottom, Elana Jane was docked, and the Bay King III (Lighthouse Tour boat) passed by dock).",31,9.5,9.5,9.5,NA,NA,NA,NA,4.8,Filter,0.5,NA,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,NA
MDIBL-habs_22G_2015-06-15T14:42:00UTC,22G_2015-06-15T14:42:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-06-15T14:42:00UTC,2015-06-15,NA,21.5,14,Clear,NA,90,NA,Ripple,Low,In,NA,Allen AM,"NA|NA",32,9,9,9,NA,NA,NA,NA,5.09,Filter,0.5,NA,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,NA
MDIBL-habs_22D_2015-06-17T14:45:00UTC,22D_2015-06-17T14:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-06-17T14:45:00UTC,2015-06-17,NA,18,12.5,Clear,4.064,315,8,Ripple,Low,NA,NA,Farrell A|Mayhew|Wolf A,"NA|NA",32,9.8,9.8,9.8,NA,NA,NA,NA,3.65,Filter,0.5,NA,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2015-06-22T17:15:00UTC,22G_2015-06-22T17:15:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-06-22T17:15:00UTC,2015-06-22,NA,26,13,Partly Cloudy,88.89999999999999,0,NA,Waves,Medium,In,NA,Allen AM,"NA|Secchi disk hit bottom and was still visible",31,8.4,8.8,8.6,NA,NA,NA,NA,4.3,Filter,0.5,NA,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,NA
MDIBL-habs_22D_2015-06-24T13:34:00UTC,22D_2015-06-24T13:34:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-06-24T13:34:00UTC,2015-06-24,NA,19,11,Clear,9.906,315,10,Whitecaps,Medium,NA,NA,Farrell A,"NA|Secchi disk hit bottom",31,8.6,9.2,8.9,NA,NA,NA,NA,3.1,Filter,0.5,NA,4,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
MDIBL-habs_22G_2015-06-29T14:18:00UTC,22G_2015-06-29T14:18:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-06-29T14:18:00UTC,2015-06-29,NA,20,14,Partly Cloudy,27.686,270,NA,Ripple,NA,Out,NA,Allen AM,"NA|Secchi Disk hit bottom",31,8.6,8.1,8.35,NA,NA,NA,NA,4.9,Filter,0.5,NA,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,NA
MDIBL-habs_22D_2015-07-01T14:00:00UTC,22D_2015-07-01T14:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-07-01T14:00:00UTC,2015-07-01,NA,16,13,Overcast,1.778,135,6,Ripple,Low,In,NA,Farrell A,"NA|Lobster boats (2) pulling up to dock. Thermometer broke in water.",NA,8.9,9,8.95,NA,NA,NA,NA,5.5,Filter,0.5,NA,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,NA
MDIBL-habs_22D_2015-07-08T17:45:00UTC,22D_2015-07-08T17:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-07-08T17:45:00UTC,2015-07-08,NA,29,12,Partly Cloudy,0,315,7,Ripple,Low,In,NA,Farrell A,"NA|Silver Spoon docked.",32,8.4,8.8,8.6,NA,NA,NA,NA,4.25,Filter,0.5,NA,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,NA
MDIBL-habs_22G_2015-07-09T13:21:00UTC,22G_2015-07-09T13:21:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-07-09T13:21:00UTC,2015-07-09,NA,25,13,Overcast,0,90,2,Calm,None,Out,NA,Farrell A,"NA|Secchi disk hit bottom",31,8.4,8.6,8.5,NA,NA,NA,NA,2.8,Filter,0.5,NA,0,0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,NA
MDIBL-habs_22G_2015-07-13T14:00:00UTC,22G_2015-07-13T14:00:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-07-13T14:00:00UTC,2015-07-13,NA,26,15,Clear,0,999,NA,Calm,Low,In,NA,Allen AM,"NA|NA",32,9,9,9,NA,NA,NA,NA,4.9,Filter,0.5,NA,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,NA
MDIBL-habs_22D_2015-07-15T13:51:00UTC,22D_2015-07-15T13:51:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-07-15T13:51:00UTC,2015-07-15,NA,19,12,Fog,0,135,7,Ripple,None,In,NA,not_recorded,"NA|NA",32,8.6,8.4,8.5,NA,NA,NA,NA,3.5,Filter,0.5,NA,1,0,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,NA
MDIBL-habs_22G_2015-07-20T17:09:00UTC,22G_2015-07-20T17:09:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-07-20T17:09:00UTC,2015-07-20,NA,29,16,Clear,11.684,90,NA,Ripple,Low,In,NA,not_recorded,"NA|NA",32,9.1,8.8,8.95,NA,NA,NA,NA,3.95,Filter,0.5,NA,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,NA
MDIBL-habs_22D_2015-07-22T13:48:00UTC,22D_2015-07-22T13:48:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-07-22T13:48:00UTC,2015-07-22,NA,21,13,Clear,1.016,315,6,Ripple,Low,In,NA,Farrell A|Hooper,"Mostly large pseudo-nitzschia|Quoddy Dam, Lulu, and Tubby barge passed by",31,9,8.6,8.8,NA,NA,NA,NA,2.72,Filter,0.5,NA,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,200
MDIBL-habs_22D_2015-07-27T13:45:00UTC,22D_2015-07-27T13:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-07-27T13:45:00UTC,2015-07-27,2015-08-01T04:00:00Z,16,13,Overcast,17.779999999999998,315,NA,Calm,None,NA,NA,Phippen S,"NA|2 yachts: Maribella and True North",32,8.4,8.8,8.6,NA,NA,NA,NA,5,Filter,0.5,NA,5,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,NA
MDIBL-habs_22G_2015-07-29T14:13:00UTC,22G_2015-07-29T14:13:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-07-29T14:13:00UTC,2015-07-29,NA,29,16,Partly Cloudy,NA,90,NA,Ripple,Low,In,NA,Farrell A,"NA|NA",31,7.9,8,7.95,NA,NA,NA,NA,4.75,Filter,0.5,NA,8,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,81
MDIBL-habs_22G_2015-08-03T17:49:00UTC,22G_2015-08-03T17:49:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-08-03T17:49:00UTC,2015-08-03,NA,29,16,Clear,7.874,225,NA,Ripple,Low,In,NA,Allen AM,"NA|NA",32,9,8.8,8.9,NA,NA,NA,NA,3.52,Filter,0.5,NA,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,45
MDIBL-habs_22D_2015-08-05T14:09:00UTC,22D_2015-08-05T14:09:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-08-05T14:09:00UTC,2015-08-05,NA,25,14,Partly Cloudy,NA,90,4,Ripple,Low,In,NA,Farrell A,"NA|Secchi disk hit bottom",32,8.6,8.6,8.6,NA,NA,NA,NA,2.5,Filter,0.5,NA,162,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,35
MDIBL-habs_22G_2015-08-10T13:45:00UTC,22G_2015-08-10T13:45:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-08-10T13:45:00UTC,2015-08-10,NA,25,16,Clear,0,225,NA,Ripple,Low,Out,NA,Allen AM,"NA|NA",32,9.2,9.4,9.3,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,43
MDIBL-habs_22D_2015-08-12T14:15:00UTC,22D_2015-08-12T14:15:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-08-12T14:15:00UTC,2015-08-12,NA,18,13,Fog,33.019999999999996,270,2,Ripple,Low,Out,NA,Farrell A,"NA|Boats: Mother's Nightmare II, Beth Said Yes!. Swells from the east.",32,8.4,8.6,8.5,NA,NA,NA,NA,3.95,Filter,0.5,NA,1029,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,103
MDIBL-habs_22G_2015-08-17T17:30:00UTC,22G_2015-08-17T17:30:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-08-17T17:30:00UTC,2015-08-17,NA,28,19,Clear,0,135,NA,Ripple,Low,In,NA,Allen AM,"NA|NA",NA,8.2,8,8.1,NA,NA,NA,NA,4.17,Filter,0.5,NA,128,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,NA
MDIBL-habs_22D_2015-08-17T17:53:00UTC,22D_2015-08-17T17:53:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-08-17T17:53:00UTC,2015-08-17,NA,24,15,Clear,0,90,5,Waves,Medium,Out,NA,Farrell A|Cserr T,"NA|NA",31,9,8.6,8.8,NA,NA,NA,NA,5.8,Filter,0.5,NA,7,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,NA
MDIBL-habs_22D_2015-08-24T13:56:00UTC,22D_2015-08-24T13:56:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-08-24T13:56:00UTC,2015-08-24,NA,25,7,Fog,8.636000000000001,90,NA,Ripple,Low,Out,NA,Allen AM,"NA|Weather started to clear up as sampling continued. Lots of boat activity.",32,8.6,8.6,8.6,NA,NA,NA,NA,3.17,Filter,0.5,NA,48,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,NA
MDIBL-habs_22G_2015-08-25T03:59:59UTC,22G_2015-08-25T03:59:59UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-08-25T03:59:59UTC,2015-08-24,NA,23,20,Partly Cloudy,8.636000000000001,0,NA,Waves,Low,In,NA,Allen AM,"NA|Secchi Disk hit bottom and was still visible",31,7.5,7.5,7.5,NA,NA,NA,NA,3.35,Filter,0.5,NA,50,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,NA
MDIBL-habs_22D_2015-08-31T13:45:00UTC,22D_2015-08-31T13:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-08-31T13:45:00UTC,2015-08-31,NA,24,15,Clear,0,225,5,Ripple,Low,In,NA,Allen AM,"NA|2 large cruise ships, large fishing barge, smaller fishing boats, and several other large boats/ yachts anchored throughout the harbor. Whale, scenic, and lighthouse boats very active.",30,8.2,8.2,8.2,NA,NA,NA,NA,2.51,Filter,0.5,NA,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2015-08-31T14:50:00UTC,22G_2015-08-31T14:50:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-08-31T14:50:00UTC,2015-08-31,NA,27,16,Clear,0,270,NA,Ripple,Low,In,NA,Allen AM,"NA|NA",31,8.1,8,8.05,NA,NA,NA,NA,3.7,Filter,0.5,NA,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,NA
MDIBL-habs_22D_2015-09-14T17:02:00UTC,22D_2015-09-14T17:02:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-09-14T17:02:00UTC,2015-09-14,NA,20,15,Partly Cloudy,21.336,225,6,Ripple,Medium,Out,NA,Allen AM,"NA|NA",32,9.2,9,9.1,NA,NA,NA,NA,2.8,Filter,0.5,NA,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MDIBL-habs_22G_2015-09-16T14:22:00UTC,22G_2015-09-16T14:22:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-09-16T14:22:00UTC,2015-09-16,NA,23,16,Clear,NA,315,NA,Ripple,Low,In,NA,Farrell A,"NA|NA",31,7.2,6.8,7,NA,NA,NA,NA,3.5,Filter,0.5,NA,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,NA
MDIBL-habs_22G_2015-09-21T14:45:00UTC,22G_2015-09-21T14:45:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2015-09-21T14:45:00UTC,2015-09-21,NA,15,15,Clear,0,90,NA,Waves,Medium,Out,NA,Allen AM,"NA|Secchi Disk hit bottom.",32,8.8,9,8.9,NA,NA,NA,NA,2.75,Filter,0.5,NA,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,NA
MDIBL-habs_22D_2015-09-23T14:06:00UTC,22D_2015-09-23T14:06:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2015-09-23T14:06:00UTC,2015-09-23,NA,14.8,14.4,Clear,NA,0,3,Ripple,Low,Out,NA,Farrell A,"NA|Secchi disk hit bottom. Cruise ship tenders. Lighthouse tour boat.",31,8.6,8.4,8.5,NA,NA,NA,NA,3.7,Filter,0.5,NA,2,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,NA
MDIBL-habs_22G_2016-06-03T14:30:00UTC,22G_2016-06-03T14:30:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-06-03T14:30:00UTC,2016-06-03,NA,11.8,12.4,Fog,NA,135,NA,Calm,None,Out,NA,Farrell A,"NA|NA",31,8.4,7.4,7.8,NA,NA,NA,NA,5.25,Filter,0.5,NA,4,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,29
MDIBL-habs_22G_2016-06-09T16:39:00UTC,22G_2016-06-09T16:39:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-06-09T16:39:00UTC,2016-06-09,NA,15.6,11.9,Partly Cloudy,NA,315,NA,Whitecaps,High,Out,NA,Farrell A,"NA|NA",31,8.1,8.2,8.15,NA,NA,NA,NA,3.3,Filter,0.5,NA,6,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,68
MDIBL-habs_22D_2016-06-10T17:10:00UTC,22D_2016-06-10T17:10:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-06-10T17:10:00UTC,2016-06-10,NA,18.5,10,Overcast,NA,315,NA,Waves,Medium,In,NA,Farrell A,"NA|NA",31,8.1,8.4,8.25,NA,NA,NA,NA,3.15,Filter,0.5,NA,3,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,10
MDIBL-habs_22G_2016-06-13T13:35:00UTC,22G_2016-06-13T13:35:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-06-13T13:35:00UTC,NA,NA,12.7,10.8,NA,NA,315,NA,NA,NA,Out,NA,Phippen S|Maddalone,"NA|Secchi Disk hit bottom",30,7.6,7.5,7.55,NA,NA,NA,NA,4.5,Filter,0.5,NA,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,110
MDIBL-habs_22D_2016-06-17T13:45:00UTC,22D_2016-06-17T13:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-06-17T13:45:00UTC,2016-06-17,NA,17,13,Clear,NA,90,NA,Calm,NA,NA,NA,Barkdoll E,"NA|NA",34,8.8,9.2,9,NA,NA,NA,NA,4.15,Filter,0.5,NA,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,38
MDIBL-habs_22G_2016-06-20T16:55:00UTC,22G_2016-06-20T16:55:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-06-20T16:55:00UTC,2016-06-20,NA,18,11.6,Clear,NA,270,18,Waves,Low,Out,NA,Farrell A,"NA|No transparency taken",32,8.3,8.7,8.5,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,NA
MDIBL-habs_22D_2016-06-23T15:30:00UTC,22D_2016-06-23T15:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-06-23T15:30:00UTC,2016-06-23,NA,27,12,Clear,0.7619999999999999,270,4,Ripple,Low,In,NA,Farrell A,"NA|NA",32,9.4,9.6,9.5,NA,NA,NA,NA,2.6,Filter,0.5,NA,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,NA
MDIBL-habs_22G_2016-06-28T15:02:00UTC,22G_2016-06-28T15:02:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-06-28T15:02:00UTC,2016-06-28,NA,20,12,Overcast,NA,90,NA,Ripple,Low,NA,NA,Phippen S|Berry Sandelin,"NA|Secchi disk hit bottom.",33,7.9,7.8,7.85,NA,NA,NA,NA,2.3,Filter,0.5,NA,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,NA
MDIBL-habs_22D_2016-07-01T14:00:00UTC,22D_2016-07-01T14:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-07-01T14:00:00UTC,2016-07-01,NA,18,15,Clear,NA,90,NA,Ripple,NA,NA,NA,Farrell A,"NA|NA",32,9,9.2,9.1,NA,NA,NA,NA,9.1,Filter,0.5,NA,1,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,NA
MDIBL-habs_22G_2016-07-05T17:05:00UTC,22G_2016-07-05T17:05:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-07-05T17:05:00UTC,2016-07-05,NA,18.4,14.9,Partly Cloudy,NA,225,NA,Calm,Low,Out,NA,Phippen S,"NA|NA",32,6.6,6.9,6.75,NA,NA,NA,NA,5.35,Filter,0.5,NA,0,0,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,NA
MDIBL-habs_22D_2016-07-08T18:00:00UTC,22D_2016-07-08T18:00:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-07-08T18:00:00UTC,2016-07-08,NA,19,13,Overcast,2.032,135,NA,Ripple,Medium,NA,NA,Phippen S,"NA|NA",34,8.8,8.6,8.7,NA,NA,NA,NA,NA,Filter,0.5,NA,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,NA
MDIBL-habs_22G_2016-07-11T16:50:00UTC,22G_2016-07-11T16:50:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-07-11T16:50:00UTC,2016-07-11,NA,18.9,15,Clear,NA,35,NA,Whitecaps,NA,In,NA,Phippen S,"NA|NA",33,7.3,7.6,7.45,NA,NA,NA,NA,2.9,Filter,0.5,NA,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,NA
MDIBL-habs_22D_2016-07-15T12:15:00UTC,22D_2016-07-15T12:15:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-07-15T12:15:00UTC,2016-07-15,NA,22,13.1,Clear,0,35,NA,Ripple,NA,Out,NA,Barkdoll E,"NA|Sampled on the dinghy float, not the fisherman's float, because of fishsing activity",33,7,7.1,7.05,NA,NA,NA,NA,4,Filter,0.5,NA,1,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,NA
MDIBL-habs_22G_2016-07-21T14:32:00UTC,22G_2016-07-21T14:32:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2016-07-21T14:32:00UTC,2016-07-21,NA,23.9,16.5,Clear,0,315,NA,Ripple,Low,In,NA,Phippen S,"NA|NA",32,8.2,8,8.1,NA,NA,NA,NA,3.9,Filter,0.5,NA,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,NA
MDIBL-habs_22D_2016-07-22T14:50:00UTC,22D_2016-07-22T14:50:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2016-07-22T14:50:00UTC,2016-07-22,NA,25.8,14.1,Partly Cloudy,0,90,NA,Ripple,Low,In,NA,Phippen S,"NA|NA",31,8.6,8.4,8.5,NA,NA,NA,NA,2.95,Filter,0.5,NA,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,NA
