id,eventID,site,locationID,geodeticDatum,decimalLatitude,decimalLongitude,countryCode,coordinateUncertaintyInMeters,eventDate,date_emailed_to_DMR,BOD_date,air_temp,water_temp,weather,rainfall_mm,wind_direction,wind_speed_knots,water_surface,water_current,tide_stage,tide_height,monitor_names,eventRemarks,salinity_ppt,DO1_ppm,DO2_ppm,DOavg_ppm,DO1_day5_ppm,DO2_day5_ppm,DO2_day5_avg,bod,transparency_depth_mean,sampling_method,minimumDepthInMeters,maximumDepthInMeters,Alexandrium,Ceratium,Chaetoceros_spp,Chaetoceros_socialis,Coscinodiscus,Dictyocha,Ditylum,Dinophysis_spp,Eucampia,Gonyaulax,Guinardia,Gymnodinium,Gyrosigma,Licmophora,Leptocylindrus,Melosira,Navicula,Nitzschia,Phaeocystis,Pleurosigma,Prorocentrum_spp,Prorocentrum_lima,Protoperidinium,Pseudo_nitzschia_small,Pseudo_nitzschia_large,Pseudo_nitzchia_spp,Rhizosolenia,Thalassionema,Thalassiosira,Other_phytoplankton,total_phytoplankton,too_numerous_to_count_grid_num
MDIBL-habs_21A_2005-09-28T12:59:00UTC,21A_2005-09-28T12:59:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2005-09-28T12:59:00UTC,2005-09-28,NA,11.5,12.5,Clear,2.794,NA,4,Ripple,Low,Out,2.4384,Burne|Kubeck,"NA|big, stinky messy barge with crane goes by. Slight oil on water surface",35,7.4,8.4,7.9,NA,NA,NA,NA,5,Tow,0.5,4.5,0,0,0,0,0,0,0,1,14,10,1,0,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,NA
MDIBL-habs_22G_2005-09-28T13:25:00UTC,22G_2005-09-28T13:25:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2005-09-28T13:25:00UTC,2005-09-28,NA,12,12.5,Clear,2.794,NA,0,Calm,Low,In,2.1336,Peacock|Simis|Grubb,"NA|very calm",34,8.2,8.2,8.2,NA,NA,NA,NA,4.2,Tow,0.5,3.2,0,0,0,0,2,0,0,26,200,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,1,268,NA
MDIBL-habs_23A_2005-09-29T17:05:00UTC,23A_2005-09-29T17:05:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2005-09-29T17:05:00UTC,2005-09-29,NA,17,14,Partly Cloudy,0,NA,15,Whitecaps,Medium,Out,3.6576000000000004,Turner T|Kubeck,"DO2 tritrator slipped|sun temp:24, check thermometer, while fixing DO of one sample, there may have been one drops too many added, windy when adding drops for DO-may have blown",31,7,NA,7,NA,NA,NA,NA,3.45,Tow,0.5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,NA
MDIBL-habs_22D_2005-10-05T12:45:00UTC,22D_2005-10-05T12:45:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-10-05T12:45:00UTC,2005-10-05,NA,12,12,Fog,0,NA,0.8,Calm,Low,Out,0.9144000000000001,Peacock|Simis|McDonnell|Grubb,"NA|Lobsterman dumping bait juice off head of pier/ Cruise ship at anchor- tender traffic",34,8.2,8,8.1,NA,NA,NA,NA,3.31,Tow,0.5,2.5,0,0,1,0,1,0,0,3,30,1,2,0,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,NA
MDIBL-habs_22D_2005-10-05T12:51:00UTC,22D_2005-10-05T12:51:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-10-05T12:51:00UTC,NA,NA,11,11.5,Clear,2.794,NA,3,Ripple,Medium,In,2.1336,Simis|Peacock|McDonnell,"NA|no aquascope/ cruise ship at anchor- tender traffic",34,8.2,7.8,8,NA,NA,NA,NA,4.61,Tow,0.5,3.5,0,1,0,0,6,0,0,12,126,0,10,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,186,NA
MDIBL-habs_22G_2005-10-05T13:26:00UTC,22G_2005-10-05T13:26:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2005-10-05T13:26:00UTC,2005-10-05,NA,13.5,13,Fog,0,NA,0.8,Calm,Low,Out,1.2192,Simis|Peacock|McDonnell|Grubb,"NA|NA",35,7.8,7.4,7.6,NA,NA,NA,NA,3.12,Tow,0.5,2,1,0,1,0,2,0,0,3,41,1,6,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,107,NA
MDIBL-habs_22D_2005-10-12T12:47:00UTC,22D_2005-10-12T12:47:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-10-12T12:47:00UTC,2005-10-11,NA,9,11.5,Partly Cloudy,9.398,NA,10,Ripple,Medium,Out,2.7432000000000003,Peacock|Simis|McDonnell,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",31,7.2,7.2,7.2,NA,NA,NA,NA,3.37,Tow,0.5,2.5,2,0,3,0,6,0,0,31,18,3,3,0,5,0,3,5,2,0,0,0,0,0,65,0,0,0,0,3,0,0,0,NA
MDIBL-habs_21C_2005-10-12T14:15:00UTC,21C_2005-10-12T14:15:00UTC,Northeast Harbor,21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2005-10-12T14:15:00UTC,2005-10-12,NA,13,13,Clear,9.652,NA,6,Calm,Low,Out,3.3528000000000002,Kubeck,"Something wrong with DO chemicals|seaweed under dock, bubble in themometer, perhaps not functioning, boats in water, one boat arrived as we were collecting samples",32,NA,NA,NA,NA,NA,NA,NA,3.5,Tow,0.5,3,0,0,0,0,0,0,0,0,13,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,NA
MDIBL-habs_22D_2005-10-16T13:30:00UTC,22D_2005-10-16T13:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-10-16T13:30:00UTC,2005-10-16,NA,NA,16,Fog,0,NA,7,Ripple,Low,In,0.9144000000000001,Kubeck|Chaplin,"NA|floating seaweed, boat traffic, lobster trap bacteria possible",35,8.3,7.4,7.85,NA,NA,NA,NA,3.5,Tow,0.5,3,0,0,0,0,0,0,0,0,9,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,NA
MDIBL-habs_22G_2005-10-19T12:35:00UTC,22G_2005-10-19T12:35:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2005-10-19T12:35:00UTC,2005-10-19,NA,9,10.5,Clear,0,NA,0.87,Calm,Low,Out,0.6096,Peacock|Simis|McDonnell,"NA|no aquascope/ secchi disk hit bottom/ used the 10 micron net- 2.5 minute tow",35,7.4,6,6.7,NA,NA,NA,NA,3.3,Tow,0.5,2.3,0,0,0,0,2,0,0,39,5,4,1,0,2,0,0,0,3,0,0,0,0,0,7,0,0,0,1,1,0,0,65,NA
MDIBL-habs_22D_2005-10-19T13:30:00UTC,22D_2005-10-19T13:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-10-19T13:30:00UTC,2005-10-19,NA,10.5,12,Clear,0,NA,8.5,Waves,Medium,In,1.2192,Kubeck|Chaplin,"few phytoplankton|current pulling under the dock-changes kind of phytoplankton, wind from the NW, big whale watch boats, lobster traps and small boats on dock",34,6.5,6.3,6.4,NA,NA,NA,NA,3.94,Tow,0.5,3.44,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,NA
MDIBL-habs_21A_2005-10-24T13:00:00UTC,21A_2005-10-24T13:00:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2005-10-24T13:00:00UTC,2005-10-24,NA,5,10,Overcast,40.386,NA,4.5,Ripple,Low,Out,3.6576000000000004,Burne|Kubeck,"NA|boats moving on the water, traps on the dock, tow net clip broke, 10X net, current under the dock",34,6.4,7,6.7,NA,NA,NA,NA,4,Tow,0.5,3,0,0,0,0,2,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,NA
MDIBL-habs_22D_2005-11-02T14:10:00UTC,22D_2005-11-02T14:10:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-11-02T14:10:00UTC,2005-11-02,NA,11,9.5,Clear,0.508,NA,15,Ripple,Low,In,1.8288000000000002,Simis|Grubb|Peacock|McDonnell,"NA|NA",35,8.4,8,8.2,NA,NA,NA,NA,4.04,Tow,0.5,3.5,0,0,0,0,8,0,0,21,0,2,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,5,0,1,43,NA
MDIBL-habs_23A_2005-11-03T18:11:00UTC,23A_2005-11-03T18:11:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2005-11-03T18:11:00UTC,2005-11-03,NA,9,9,Overcast,0.508,NA,18,Whitecaps,High,Out,3.048,Turner T|Kubeck,"NA|windy, hit bottom, bubbles in thermometer",34,7.8,7.2,7.5,NA,NA,NA,NA,0.7,Tow,0.5,0.5,0,0,0,0,0,0,0,1,5,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,NA
MDIBL-habs_21C_2005-11-09T14:48:00UTC,21C_2005-11-09T14:48:00UTC,Northeast Harbor,21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2005-11-09T14:48:00UTC,NA,NA,5,8,Clear,0,NA,6.5,Ripple,Low,Out,0.3048,not_recorded,The second DO bottle was five. We think that the group that was in the field put the sulfuric acid in too early.|Boat just arrived with engine running. Do collected near kelp. Sea gunk in phytoplankton jar. Towed trhough kelp under dock.lobster boats nearby. Recent change in daily temperatures.,35,8,NA,8,NA,NA,NA,NA,3.7,Tow,0.5,3.5,0,0,0,0,2,0,0,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,NA
MDIBL-habs_23A_2005-11-17T18:06:00UTC,23A_2005-11-17T18:06:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2005-11-17T18:06:00UTC,2005-11-21,NA,8,9,Partly Cloudy,20.066,NA,3.5,Ripple,Low,Out,3.048,Turner T|Kubeck,"NA|There's a lobster boat at the dock, oil spill. DO not put drops in directly",35,7.8,7.9,7.85,NA,NA,NA,NA,3.65,Tow,0.5,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,NA
MDIBL-habs_21A_2005-11-21T13:53:00UTC,21A_2005-11-21T13:53:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2005-11-21T13:53:00UTC,2005-11-21,NA,9,7,Clear,0,NA,7.5,Ripple,Low,Out,2.4384,Burne|Kubeck,D.O note. No starch|Transparency hit bottom. Very windy.,35,NA,NA,7.2,NA,NA,NA,NA,4.2,Tow,0.5,4,0,0,1,0,1,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,14,NA
MDIBL-habs_22D_2005-11-22T13:30:00UTC,22D_2005-11-22T13:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-11-22T13:30:00UTC,2005-11-22,NA,10.5,8.5,Downpour,64.77,NA,15,Waves,Medium,Out,0.3048,Van Gorder J|Kubeck|McDonnell,"NA|transparency hit bottom, lots of rain",34,7.2,6.9,7.03,NA,NA,NA,NA,3.56,Tow,0.5,3.4,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,12,NA
MDIBL-habs_22D_2005-11-29T14:30:00UTC,22D_2005-11-29T14:30:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2005-11-29T14:30:00UTC,2005-11-29,NA,10,8,Clear,1.27,NA,8.5,Waves,Medium,Out,2.4384,Thornton|Kubeck,"NA|boat, porta-potty nearby (floating), towing near kelp. 3 DO-7.5",34,7.3,7.9,75.7,NA,NA,NA,NA,2.9,Tow,0.5,2.4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,NA
MDIBL-habs_23B_2006-01-19T18:00:00UTC,23B_2006-01-19T18:00:00UTC,Bernard,23B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-01-19T18:00:00UTC,2006-01-20,NA,8,4,Partly Cloudy,0,NA,7,Ripple,Low,In,2.1336,Turner T|Kubeck,"NA|10 minute tow. Out of three Do samples, one tiiped and received too many drops",34,NA,NA,NA,9,9,9,NA,4,Tow,0.5,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,15,NA
MDIBL-habs_21A_2006-01-25T14:00:00UTC,21A_2006-01-25T14:00:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-01-25T14:00:00UTC,2006-01-25,NA,3,2,Overcast,1.778,NA,0.73,Ripple,None,Out,3.048,not_recorded,One DO (out of three samples) was 7.7-possibly due to error|Oil slick on water. Boat came in. Towed for 10 minutes.,34,NA,NA,NA,8.4,8.6,8.5,NA,5.3,Tow,0.5,4.8,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,NA
MDIBL-habs_22D_2006-01-26T14:10:00UTC,22D_2006-01-26T14:10:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-01-26T14:10:00UTC,2005-01-26,NA,-2,2,Partly Cloudy,2.2859999999999996,NA,20,Waves,Medium,Out,2.4384,not_recorded,"NA|rough. Recently replaced the dock",34,NA,NA,NA,9.6,9.7,9.7,NA,2.19,Tow,0.5,1.69,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,NA
MDIBL-habs_22D_2006-02-02T17:24:00UTC,22D_2006-02-02T17:24:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-02-02T17:24:00UTC,2006-02-02,NA,0.5,2.5,Overcast,0.7619999999999999,NA,3.5,Calm,None,In,1.524,Zephyr|Van Gorder J,some phytoplankton appeared slightly dissolved|NA,35,NA,NA,NA,NA,NA,NA,NA,3.175,Tow,0.5,3,0,0,0,0,5,0,0,0,0,1,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,14,NA
MDIBL-habs_21C_2006-02-08T14:41:00UTC,21C_2006-02-08T14:41:00UTC,Northeast Harbor,21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2006-02-08T14:41:00UTC,2006-02-08,NA,-4,2.5,Clear,0,NA,11,Calm,None,Out,3.048,Katherine,"1 DO was 7.5, ignored|10 min. tow,leaking transmission fluid. Ice on water. Oil dripping every second",35,8.6,8.7,8.7,NA,NA,NA,NA,3.51,Tow,0.5,3.01,1,0,1,0,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,NA
MDIBL-habs_22D_2006-02-09T15:33:00UTC,22D_2006-02-09T15:33:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-02-09T15:33:00UTC,2006-02-09,NA,-4,1,Partly Cloudy,0,NA,8,Ripple,Low,Out,2.7432000000000003,Adams J|Van Gorder J|Zephyr,"NA|beautiful day. 10 min. with 20 micron, 5 min. with 10. Wind picked up later here. Leaves, twigs, seaweed, and ice in water.",35,9.2,9.6,9.4,NA,NA,NA,NA,4.12,Tow,0.5,3.62,3,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,12,NA
MDIBL-habs_22D_2006-02-15T14:23:00UTC,22D_2006-02-15T14:23:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-02-15T14:23:00UTC,NA,NA,4.5,2.5,Partly Cloudy,0,NA,7,Ripple,Low,In,0.9144000000000001,CEHL,"NA|dumping snow, 10 micron net for 5 minutes.",34,8.6,9,8.8,NA,NA,NA,NA,4.32,Tow,0.5,3.82,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,NA
MDIBL-habs_21A_2006-03-01T13:30:00UTC,21A_2006-03-01T13:30:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-03-01T13:30:00UTC,2006-03-01,NA,-12,NA,Clear,0,NA,9,Ripple,Medium,In,1.524,Pemitic,"note, ""other"" = skeletonema|No water temp, thermometer broken. We had to tow the net longer due to freezing temps:10 min tow. A boat came in. ice in water.",32,8.7,10,9.4,NA,NA,NA,NA,4.5,Tow,0.5,4,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,9,1,32,NA
MDIBL-habs_22D_2006-03-02T15:48:00UTC,22D_2006-03-02T15:48:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-03-02T15:48:00UTC,NA,NA,-3,1,Drizzle,0,NA,7,Calm,Low,In,1.2192,not_recorded,"NA|Snowing, lots of salt on dock, ice in water. 10 minute tow with bad net(20 micron, broken)",36,10,9.6,9.8,NA,NA,NA,NA,4.55,Tow,0.5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,8,NA
MDIBL-habs_22D_2006-03-09T15:32:00UTC,22D_2006-03-09T15:32:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-03-09T15:32:00UTC,2006-03-09,NA,0,2,Clear,0,NA,7,Ripple,Low,In,3.048,Van Gorder J,two sets of alexandrium bonded together|Disk hit bottom,35,9.6,10.2,9.6,NA,NA,NA,NA,3.27,Tow,0.5,2.77,4,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,9,1,36,NA
MDIBL-habs_21C_2006-03-15T14:25:00UTC,21C_2006-03-15T14:25:00UTC,Northeast Harbor,21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2006-03-15T14:25:00UTC,NA,NA,3,3,Clear,18.541999999999998,NA,17,Ripple,None,In,1.524,Haley|Sophie,"NA|Sea urchin, kelp, mussels. 10 min tow. Hit bottom, with disk. 35 slainity @ surface.",32,9.2,9.4,9.3,NA,NA,NA,NA,5.95,Tow,0.5,5.45,1,0,0,0,8,1,0,0,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,25,NA
MDIBL-habs_22D_2006-03-21T14:39:00UTC,22D_2006-03-21T14:39:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-03-21T14:39:00UTC,NA,NA,2,3,Clear,0,NA,22,Waves,Low,In,0.6096,Jeb,"one DO was discounted, because it was 11|Disk hit bottom",34,9.6,10,9.8,NA,NA,NA,NA,2.52,Tow,0.5,2.02,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,NA
MDIBL-habs_23A_2006-03-23T18:02:00UTC,23A_2006-03-23T18:02:00UTC,Bass Harbor,23A,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2006-03-23T18:02:00UTC,2006-03-23,NA,13,4,Partly Cloudy,0.7619999999999999,NA,4,Ripple,Low,Out,0.6096,Turner T|Kubeck,"NA|shallow water, oil in water, transparency hit bottom, 10 minute tow",32,11.1,11.4,11.3,NA,NA,NA,NA,2.75,Tow,0.5,2.25,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,0,46,NA
MDIBL-habs_21A_2006-03-29T13:53:00UTC,21A_2006-03-29T13:53:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-03-29T13:53:00UTC,2006-03-29,NA,15,4,Clear,0,NA,11,Calm,Low,In,1.8288000000000002,not_recorded,"NA|very brown phytoplankton in jar, petrol in water, transparency hit bottom, water flowing from building, lots of variability in DO tests, many retakes",34,8.3,9.9,9.1,NA,NA,NA,NA,5.85,Tow,0.5,5.35,4,0,0,0,63,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,2,0,2,56,5,140,NA
MDIBL-habs_22D_2006-03-30T15:23:00UTC,22D_2006-03-30T15:23:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-03-30T15:23:00UTC,2006-03-30,NA,11.5,3.5,Clear,0,NA,0,Ripple,None,Out,2.1336,Zephyr|Van Gorder J,"NA|Shook one DO too many times. Bait in water",35,9.3,9.4,9.4,NA,NA,NA,NA,5.79,Tow,0.5,5.29,0,0,5,1,50,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,2,42,0,109,NA
MDIBL-habs_22D_2006-04-04T13:18:00UTC,22D_2006-04-04T13:18:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-04-04T13:18:00UTC,2006-04-04,NA,7.5,3.5,Clear,0,NA,7,Ripple,Low,In,1.8288000000000002,Kubeck|Chaplin,"NA|2 boats at pier",32,9.5,9.6,9.6,NA,NA,NA,NA,4.5,Tow,0.5,4,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,21,NA
MDIBL-habs_21A_2006-04-25T13:00:00UTC,21A_2006-04-25T13:00:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-04-25T13:00:00UTC,2006-04-25,NA,10,6,Overcast,11.176,NA,9,Ripple,Low,In,2.1336,not_recorded,One DO was off|NA,34,9,9,9,NA,NA,NA,NA,5.96,Tow,0.5,5.46,2,0,1,0,3,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,NA
MDIBL-habs_23B_2006-04-27T16:45:00UTC,23B_2006-04-27T16:45:00UTC,Bernard,23B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-04-27T16:45:00UTC,NA,NA,NA,8,Clear,0,NA,11.3,Ripple,Low,Out,2.7432000000000003,Kubeck|Turner T,"air temp not accurate|Towed in different place, boat came in, one DO bottle has one more drop, One DO bottle didn't dissolve",34,8,10,9,NA,NA,NA,NA,6.2,Tow,0.5,5.7,1,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,NA
MDIBL-habs_22D_2006-05-12T16:15:00UTC,22D_2006-05-12T16:15:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-05-12T16:15:00UTC,2006-05-12,NA,9,8,Drizzle,29.209999999999997,NA,5,Ripple,Low,Out,0.9144000000000001,Van Gorder J,"NA|boat docked",34,8.6,8.6,8.6,NA,NA,NA,NA,3.81,Tow,0.5,3.81,2,0,9,0,0,0,0,3,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,NA
MDIBL-habs_21A_2006-05-15T17:50:00UTC,21A_2006-05-15T17:50:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-05-15T17:50:00UTC,NA,NA,14,10,Overcast,0,NA,6,Ripple,Low,Out,2.1336,Van Gorder J|Disney J,Both d.o.s weren't dark after starch addition…curious|Boat running nuerus boats docked/mored.,34,8.6,8.5,8.5,NA,NA,NA,NA,3.45,Tow,0.5,3,5,0,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,NA
MDIBL-habs_22D_2006-05-23T18:15:00UTC,22D_2006-05-23T18:15:00UTC,Bar Harbor Town Pier,22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-05-23T18:15:00UTC,2006-05-23,NA,17,9.5,Partly Cloudy,2.794,NA,3.5,Ripple,None,In,0.3048,Van Gorder J|Zephyr|Maddy|Linda,"NA|Transparency hit bottom",32,7.2,7.2,7.2,NA,NA,NA,NA,2.36,Tow,0.5,2,2,0,6,0,6,0,0,1,0,1,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,23,NA
MDIBL-habs_22G_2006-06-19T14:50:00UTC,22G_2006-06-19T14:50:00UTC,MDIBL Dock,22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-06-19T14:50:00UTC,2006-06-19,NA,19,14,Partly Cloudy,0,NA,7,Ripple,Medium,Out,3.6576000000000004,McDonnell|Peacock,"NA|low tide!",32,8.6,8.8,8.7,NA,NA,NA,NA,1.8,Tow,0.5,1.3,0,0,13,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,24,NA
MDIBL-habs_23B_2006-06-20T13:51:00UTC,23B_2006-06-20T13:51:00UTC,Bernard,23B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-06-20T13:51:00UTC,2006-06-20,NA,16.5,12,Clear,0,NA,3,Calm,None,Out,3.3528000000000002,McDonnell|Peacock,One DO bottle broken before test completed|NA,30,8.8,NA,8.8,NA,NA,NA,NA,3.35,Tow,0.5,3,1,0,8,1,3,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,10,0,1,0,0,30,NA
MDIBL-habs_21A_2006-06-20T14:20:00UTC,21A_2006-06-20T14:20:00UTC,SWH Beals,21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-06-20T14:20:00UTC,2006-06-20,NA,16.5,13,Partly Cloudy,0,NA,3,Calm,Medium,Out,3.3528000000000002,McDonnell|Peacock,"NA|fisherman bleaching boat",33,8.4,8.6,8.7,NA,NA,NA,NA,4.3,Tow,0.5,3.8,0,0,42,1,0,0,0,0,0,1,1,0,0,0,5,0,3,1,0,0,0,0,2,0,0,2,1,0,2,0,61,NA
MDIBL-habs_21C_2006-06-22T13:53:00UTC,21C_2006-06-22T13:53:00UTC,Northeast Harbor,21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2006-06-22T13:53:00UTC,2006-06-22,NA,18.5,13,Partly Cloudy,0.254,NA,3,Calm,Medium,Out,2.7432000000000003,McDonnell|Peacock,many tintinids according to Zephyr|ferry boat loading and leaving,32,9.2,9,9.1,NA,NA,NA,NA,4.82,Tow,0.5,4.32,2,0,39,0,3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,13,0,0,14,0,0,0,0,75,NA
